ac_key,chassis_id,requested_date,machine_salesmodel,fault_code,description,state,correction,cause,cause_local_language,complaint,complaint_local_language,machine_hours
AC0525115,L120F0337,2023-11-05T12:33:30Z,L120F,MID128SID70FMI5,MID128 SID70 FMI5 - Engine ECU - Air inlet heater driver #1: Current below normal or open circuit,Closed,Code blocking wished not to replace air inlet heater ,,,DTC DESCRIPTION(S): Error Alarm descriptionMID128 SID70 FMI5 - MID128 SID70 FMI5 - Engine ECU - Air inlet heater driver #1: Current below normal or open circuit Prosis link,DTC DESCRIPTION(S): Error Alarm descriptionMID128 SID70 FMI5 - MID128 SID70 FMI5 - Engine ECU - Air inlet heater driver #1: Current below normal or open circuit Prosis link,9469
AC0122102,L90H6234,1900-01-01T00:00:00Z,L90H,P04009C,"Exhaust Gas Recirculation """"A"""" Flow: Low/Insufficient Flow",Closed,NO ISSUES FOUND,,,"DTC DESCRIPTION(S): Error Alarm descriptionP04009C - Exhaust Gas Recirculation """"A"""" Flow: Low/Insufficient Flow-","DTC DESCRIPTION(S): Error Alarm descriptionP04009C - Exhaust Gas Recirculation """"A"""" Flow: Low/Insufficient Flow-",0
AC0022796,C300E3231,1900-01-01T00:00:00Z,EC300E,P019513,"Engine Oil Temperature Sensor """"A"""": Circuit open",Closed,Repairs will be made upon rental return,,,"DTC DESCRIPTION(S): Error Alarm descriptionP019513 - Engine Oil Temperature Sensor """"A"""": Circuit open-","DTC DESCRIPTION(S): Error Alarm descriptionP019513 - Engine Oil Temperature Sensor """"A"""": Circuit open-",0
AC0727773,L180H0347,2024-07-18T08:28:18Z,L180H,P208A86,"Engine ECU - Reductant Pump """"A"""" Control: Signal invalid",Closed,No response from customer,,,"DTC DESCRIPTION(S): Error Alarm descriptionP208A86 - Engine ECU - Reductant Pump """"A"""" Control: Signal invalid Prosis linkHint:22588468 (NOZZLE) 22900346 (PUMP) 22608244 (PUMP) 22209517 (PUMP) 17483620 (KIT) 21679303 (NOZZLE) 17479802 (KIT) 17424313 (KIT)SOFTWARE: New software available, please update to latest versionADDITIONAL INFORMATION : Other CT errors


Chassis Id*
Fault Format 1
Type of Error/Alarm
No of Errors


L180H003473
C10367B
Central Lubrication Combined Error: Low fluid ","DTC DESCRIPCIÓN(ES): Descripción de la alarma de errorP208A86 - ECU del motor - Control de la bomba reductora """"A"""": Señal no válidaEnlace de prosisSugerencia:22588468 (BOQUILLA) 22900346 (BOMBA) 22608244 (BOMBA) 22209517 (BOMBA) 17483620 (KIT) 21679303 (BOQUILLA) 17479802 (KIT) 17424313 (KIT)SOFTWARE: Nuevo software disponible, actualice a la última versiónINFORMACIÓN ADICIONAL : Otros errores de TC


ID del chasis*
Formato de falla 1
Tipo de error/alarma
Nº de errores


L180H003473
C10",16456
AC0003900,A40G3438,2020-09-25T10:52:53Z,A40G,MID249PSID47FMI9,MID249 PSID47 FMI9 - Body Builder ModuleATC: Abnormal update rate ,Closed,Last 2 days OK,,,"DTC DESCRIPTION(S): Error Alarm descriptionMID249 PSID47 FMI9 - MID249 PSID47 FMI9 - Body Builder Module
ATC: Abnormal update rate  Prosis linkSOFTWARE: 3 - New software available, please update to latest versionCAMPAIGN STATUS: 1 - OK - All available campaigns conducted, no action needed","DESCRIPTION(S) DTC : description de l’alarme d’erreurMID249 PSID47 FMI9 - MID249 PSID47 FMI9 - Body Builder Module
ATC : Taux de mise à jour anormal   Lien ProsisLOGICIEL: 3 - Nouveau logiciel disponible, s’il vous plaît mettre à jour à la dernière versionSTATUT DE LA CAMPAGNE: 1 - OK - Toutes les campagnes disponibles menées, aucune action nécessaire",0
AC0699548,C480E3537,2024-06-20T12:07:38Z,EC480E,B10071D,Telematics ECU - GSM Antenna: Circuit current out of range,Closed,will check at next service ,,,"DTC DESCRIPTION(S): Error Alarm descriptionB10071D - Telematics ECU - GSM Antenna: Circuit current out of range Prosis linkFault active for more than 2 daysSOFTWARE: New software available, please update to latest versionADDITIONAL INFORMATION : Other CT errors


Chassis Id*
Fault Format 1
Type of Error/Alarm
No of Errors


C480E315370
B10071D
GSM Antenna: Circuit current out of range
25


","DTC DESCRIPTION(S): Error Alarm descriptionB10071D - Telematics ECU - GSM Antenna: Circuit current out of range Prosis linkFault active for more than 2 daysSOFTWARE: New software available, please update to latest versionADDITIONAL INFORMATION : Other CT errors


Chassis Id*
Fault Format 1
Type of Error/Alarm
No of Errors


C480E315370
B10071D
GSM Antenna: Circuit current out of range
25


",1097
AC0480713,L90H6211,1900-01-01T00:00:00Z,L90H,P100312,Front Axle Oil Temperature Sensor Circuit: Circuit short to battery,Closed,No issues,,,DTC DESCRIPTION(S): Error Alarm descriptionP100312 - Front Axle Oil Temperature Sensor Circuit: Circuit short to battery-,DTC DESCRIPTION(S): Error Alarm descriptionP100312 - Front Axle Oil Temperature Sensor Circuit: Circuit short to battery-,2711
AC0284614,L90H0143,2022-07-08T12:24:03Z,L90H,P2BAF68,P2BAF68 - Aftertreatment Control Module - NOx System Driver Inducement Active: Event information,Closed,ascendum made service,,,"DTC DESCRIPTION(S): Error Alarm descriptionP2BAF68 - P2BAF68 - Aftertreatment Control Module - NOx System Driver Inducement Active: Event information Prosis link ServiceBulletin
SOFTWARE: New software available, please update to latest versionADDITIONAL INFORMATION : Other CT errors


Chassis Id*
Priority
Fault Format 1
Type of Error/Alarm
No of Errors


L90H015434
1
C101900
Brake Accumulator Pressure Low: Unknown
6


L90H015434
1
P02E697
Diesel Intake Air Flow Position Senso","DTC DESCRIPTION(S): Descrição do alarme de erroP2BAF68 - P2BAF68 - Módulo de Controle de Pós-Tratamento - NOx System Driver Inducement Active: Informações sobre o eventoLink prosisServiceBulletin
SOFTWARE: Novo software disponível, por favor, atualize para a versão mais recenteINFORMAÇÕES ADICIONAIS : Outros erros de CT


ID de chassi*
Prioridade
Formato de falha 1
Tipo de erro/alarme
Nenhum dos erros


L90H015434
1
C101900
Pressão do acumulador de freios baixa: desconhecido
6

",8957
AC0503124,L70H6213,1900-01-01T00:00:00Z,L70H,P100312,Front Axle Oil Temperature Sensor Circuit: Circuit short to battery,Closed,"Contacted customer, they report no issues at this time and will contact if service is needed.
",,,DTC DESCRIPTION(S): Error Alarm descriptionP100312 - Front Axle Oil Temperature Sensor Circuit: Circuit short to battery-,DTC DESCRIPTION(S): Error Alarm descriptionP100312 - Front Axle Oil Temperature Sensor Circuit: Circuit short to battery-,544
AC0422305,A60H3213,1900-01-01T00:00:00Z,A60H,MID128PID105FMI0,MID128 PID105 FMI0 - Engine ECU - Intake manifold temperature: Data valid but above normal operational range,Closed,"The customer has been replace fuel filter and racor

The replace part is VOE3838852 - Fuel Racor And VOE15126069 - Fuel Filter",,,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PID105 FMI0 - MID128 PID105 FMI0 - Engine ECU - Intake manifold temperature: Data valid but above normal operational range Prosis linkRare Fault,DESKRIPSI DTC: Deskripsi Alarm KesalahanMID128 PID105 FMI0 - MID128 PID105 FMI0 - ECU mesin - Suhu intake manifold: Data valid tetapi di atas kisaran operasional normalTautan prosisSesar Langka,2220
AC0611759,L220H0264,2024-03-12T14:21:02Z,L220H,B10071D,Telematics ECU - GSM Antenna: Circuit current out of range,Closed,"Se llamó al cliente por este mismo fallo con el Active Care AC0567758 y accedió a visita. Al saltar otra vez, hablamos con Carlos de Granada y nos dice que cuando fue el mecánico a revisarlo, el cliente dijo que no quería repararlo. Cancelamos caso.",,,"DTC DESCRIPTION(S): Error Alarm descriptionB10071D - Telematics ECU - GSM Antenna: Circuit current out of range Prosis linkFault active for more than 2 daysADDITIONAL INFORMATION : Other CT errors



Chassis Id*
Fault Format 1
Type of Error/Alarm
No of Errors


L220H002641
B10071D
GSM Antenna: Circuit current out of range
11


L220H002641
P113472
Exhaust Aftertreatment Fuel Air Purge Valve: Actuator stuck open
9


","DTC DESCRIPCIÓN(ES): Descripción de la alarma de errorB10071D - ECU telemática - Antena GSM: Corriente del circuito fuera de rangoEnlace de prosisAvería activa durante más de 2 díasINFORMACIÓN ADICIONAL : Otros errores de TC



ID del chasis*
Formato de falla 1
Tipo de error/alarma
Nº de errores


L220H002641
B10071D
Antena GSM: Corriente del circuito fuera de rango
11


L220H002641
P113472
Válvula de purga de aire y combustible de postratamiento de escape: actuador atascado ab",12367
AC0048076,L90H6253,1900-01-01T00:00:00Z,L90H,P206A02,Reductant Quality: General signal failure,Closed,no work order was open on this machine.,,,DTC DESCRIPTION(S): Error Alarm descriptionP206A02 - Reductant Quality: General signal failure-,DTC DESCRIPTION(S): Error Alarm descriptionP206A02 - Reductant Quality: General signal failure-,0
AC0438334,L180H0544,1900-01-01T00:00:00Z,L180H,P203F00,Reductant Level Low,Closed,NO ISSUES,,,DTC DESCRIPTION(S): Error Alarm descriptionP203F00 - Reductant Level Low-,DTC DESCRIPTION(S): Error Alarm descriptionP203F00 - Reductant Level Low-,3758
AC0269153,A40G3256,1900-01-01T00:00:00Z,A40G,MID128PID94FMI7,MID128 PID94 FMI7 - Engine ECU - Fuel Delivery Pressure: Mechanical system not responding properly,Closed,replace fuel filter,,,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PID94 FMI7 - MID128 PID94 FMI7 - Engine ECU - Fuel Delivery Pressure: Mechanical system not responding properly Prosis linkFault active for more than 2 days,DESKRIPSI DTC: Deskripsi Alarm KesalahanMID128 PID94 FMI7 - MID128 PID94 FMI7 - ECU Mesin - Tekanan Pengiriman Bahan Bakar: Sistem mekanis tidak merespons dengan benarTautan prosisKesalahan aktif selama lebih dari 2 hari,19246
AC0369343,L90G6103,1900-01-01T00:00:00Z,L90G,MID128PPID326FMI14,Soot Level: Special instructions,Closed,Tech replaced DOC and DPF as planned service. ,,,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PPID326 FMI14 - Soot Level: Special instructions-,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PPID326 FMI14 - Soot Level: Special instructions-,10875
AC0631629,L70H6296,1900-01-01T00:00:00Z,L70H,P100312,Front Axle Oil Temperature Sensor Circuit: Circuit short to battery,Closed,CUSTOMER HAS BEEN ALERTED. TYPICALLY HAS THEIR TECHS WORK ON MACHINES. WILL CALL IF NEEDED.,,,DTC DESCRIPTION(S): Error Alarm descriptionP100312 - Front Axle Oil Temperature Sensor Circuit: Circuit short to battery-,DTC DESCRIPTION(S): Error Alarm descriptionP100312 - Front Axle Oil Temperature Sensor Circuit: Circuit short to battery-,6478
AC0165628,L350H0135,2021-11-01T09:43:16Z,L350H,P20A673,P20A673 - Aftertreatment Control Module - Reductant Injection Air Pressure Control Valve Control: Actuator stuck closed,Closed,Changed air cooling spiral,,,DTC DESCRIPTION(S): Error Alarm descriptionP20A673 - P20A673 - Aftertreatment Control Module - Reductant Injection Air Pressure Control Valve Control: Actuator stuck closed Prosis linkADDITIONAL INFORMATION : Other CT errorsPOSSIBLE OPERATOR BEHAVIOR IMPROVEMENTS: Matris download not available within time limit. Operator behavior could not be reviewed.,BESKRIVELSE(R) FOR DTC: Beskrivelse av feilalarmP20A673 - P20A673 - Kontrollmodul etter behandling - Reduktiv injeksjon Lufttrykk kontrollventil kontroll: Aktuator fast lukket  Prose-koblingTILLEGGSINFORMASJON: Andre CT-feilMULIGE FORBEDRINGER AV OPERATØRATFERD: Matris-nedlasting er ikke tilgjengelig innen tidsfristen. Operatorvirkemåten kan ikke gjennomgås.,4190
AC0225023,L110H6179,1900-01-01T00:00:00Z,L110H,P100312,Front Axle Oil Temperature Sensor Circuit: Circuit short to battery,Closed,We have attempted to support customer with this issue numerous times. Customer has not responded to our offer for assistance and continues to run machine as is,,,DTC DESCRIPTION(S): Error Alarm descriptionP100312 - Front Axle Oil Temperature Sensor Circuit: Circuit short to battery-,DTC DESCRIPTION(S): Error Alarm descriptionP100312 - Front Axle Oil Temperature Sensor Circuit: Circuit short to battery-,1948
AC0683765,L110H0450,2024-06-05T11:00:04Z,L110H,P100B11,General Purpose Machine Electronic Control Unit 3 - Transmission Oil Pressure Sensor Circuit: Circuit short to ground,Closed,"Machine under surveillance, error appeared once.",,,DTC DESCRIPTION(S): Error Alarm descriptionP100B11 - General Purpose Machine Electronic Control Unit 3 - Transmission Oil Pressure Sensor Circuit: Circuit short to ground Prosis linkFault active for more than 2 daysHint:17202563 (PRESSURE SENSOR)POSSIBLE OPERATOR BEHAVIOR IMPROVEMENTS: Matris download not available within time limit. Operator behavior could not be reviewed.Martis analyse using old report at 249hPOSSIBLE OPERATOR BEHAVIOR IMPROVEMENTS: Idling time higher than recommended. Recomme,DESCRIPTION DU DTC : Description de l’alarme d’erreurP100B11 - Unité de commande électronique de machine à usage général 3 - Circuit du capteur de pression d’huile de transmission : Court-circuit à la terreLien prosisDéfaut actif pendant plus de 2 joursAstuce : 17202563 (CAPTEUR DE PRESSION)AMÉLIORATIONS POSSIBLES DU COMPORTEMENT DE L’OPÉRATEUR : Le téléchargement de Matris n’est pas disponible dans le temps imparti. Le comportement de l’opérateur n’a pas pu être examiné.Analyse Martis à l’aide ,482
AC0197178,L220H0290,2022-01-05T07:15:11Z,L220H,P20CA00,P20CA00 - Aftertreatment Control Module - Reductant Injection Air Pressure Leakage,Closed,air problem solved,,,DTC DESCRIPTION(S): Error Alarm descriptionP20CA00 - P20CA00 - Aftertreatment Control Module - Reductant Injection Air Pressure Leakage Prosis linkADDITIONAL INFORMATION : Please refer to below stated cases for findingsAC0197177ADDITIONAL INFORMATION : Please refer to below stated cases for findingsAC0197177,DESCRIPTION(S) DTC : Description de l’alarme d’erreurP20CA00 - P20CA00 - Module de contrôle du post-traitement - Fuite de pression d’air d’injection réductrice  Lien ProsisINFORMATIONS SUPPLÉMENTAIRES : Veuillez vous référer aux cas mentionnés ci-dessous pour les conclusionsAC0197177INFORMATIONS SUPPLÉMENTAIRES : Veuillez vous référer aux cas mentionnés ci-dessous pour les conclusionsAC0197177,10033
AC0591845,A45G3262,2024-02-15T08:51:45Z,A45G,MID187PPID1180FMI4,Vehicle Control Unit - Engine dependent Steering pressure: Voltage below normal,Closed,Next  pm service,,,"DTC DESCRIPTION(S): Error Alarm descriptionMID187 PPID1180 FMI4 - Vehicle Control Unit - Engine dependent Steering pressure: Voltage below normal Prosis linkSOFTWARE: New software available, please update to latest versionADDITIONAL INFORMATION : Other CT errors



Chassis Id*
Fault Format 1
Type of Error/Alarm
No of Errors


A45G322627
MID140PID155PIDTYPE3FMI2
System diagnostic code #5: Data erratic, intermittent, or incorrect
1


A45G322627
MID146PID1PIDTYPE1FMI11
Climate con","DESCRIPTION(S) DTC : Description de l’alarme d’erreurMID187 PPID1180 FMI4 - Unité de commande du véhicule - Dépendant du moteur Pression de direction : Tension inférieure à la normaleLien ProsisLOGICIEL : Nouveau logiciel disponible, veuillez mettre à jour vers la dernière versionINFORMATIONS COMPLÉMENTAIRES : Autres erreurs CT



N° d’identification du châssis*
Format d’erreur 1
Type d’erreur/d’alarme
Nombre d’erreurs


A45G322627
MID140PID155PIDTYPE3FMI2
Code de diagnostic système ",18675
AC0072204,C145E3152,1900-01-01T00:00:00Z,ECR145E,P20EE84,SCR NOx Catalyst Efficiency Below Threshold (Bank 1): Signal below allowable range,Closed,Customer filled def fluid level and reports no further issues.,,,DTC DESCRIPTION(S): Error Alarm descriptionP20EE84 - SCR NOx Catalyst Efficiency Below Threshold (Bank 1): Signal below allowable range-,DTC DESCRIPTION(S): Error Alarm descriptionP20EE84 - SCR NOx Catalyst Efficiency Below Threshold (Bank 1): Signal below allowable range-,0
AC0069012,A40G3433,1900-01-01T00:00:00Z,A40G,MID128PID97FMI0,Water in fuel indicator: Data valid but above normal operational range,Closed,Customer will call if service tech is needed,,,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PID97 FMI0 - Water in fuel indicator: Data valid but above normal operational range-,DTC DESCRIPTION(S): Error Alarm descriptionMID128 PID97 FMI0 - Water in fuel indicator: Data valid but above normal operational range-,0
AC0056737,A60H3504,2021-03-04T07:50:10Z,A60H,MID249PSID47FMI9,MID249 PSID47 FMI9 - Body Builder ModuleATC: Abnormal update rate ,Closed,Customer has never responded to us and we have contacted them numerous times.,,,"DTC DESCRIPTION(S): Error Alarm descriptionMID249 PSID47 FMI9 - MID249 PSID47 FMI9 - Body Builder Module
ATC: Abnormal update rate  Prosis linkADDITIONAL INFORMATION : InformationRecurrent fault code, MID249 PSID47 FMI9 was first time reported 2020-11-10. Please see the case closure information and the operator behavior improvements in the related active care case: AC0038694.","DTC DESCRIPTION(S): Error Alarm descriptionMID249 PSID47 FMI9 - MID249 PSID47 FMI9 - Body Builder Module
ATC: Abnormal update rate  Prosis linkADDITIONAL INFORMATION : InformationRecurrent fault code, MID249 PSID47 FMI9 was first time reported 2020-11-10. Please see the case closure information and the operator behavior improvements in the related active care case: AC0038694.",0
